track_id,name,artist_id,artist_name,genre,duration_ms,popularity,release_year,tempo,energy,danceability,acousticness,valence,instrumentalness,loudness,speechiness
T004299,Old Star,A00469,Solar Melody,Jazz,267751,0,2019,98.0,0.1929,0.6046,0.068,0.5949,0.5754,-35.54,0.765
T004300,Last Mind,A00393,Crystal Bass,Blues,259101,96,2008,135.7,0.3804,0.4086,0.9094,0.4147,0.413,-32.25,0.9536
T004301,Old Life,A00343,DJ Bass,Country,239384,90,2002,124.1,0.1852,0.411,0.9229,0.5705,0.2992,-13.07,0.1799
T004302,First Day,A00196,Young Beat,Pop,344030,34,2011,159.0,0.6325,0.4621,0.5399,0.7289,0.6716,-29.41,0.6902
T004303,Found Love,A00132,Electric Vibe,Country,328384,56,2005,165.3,0.4723,0.3616,0.7926,0.8046,0.4725,-2.72,0.0409
T004304,Dark Heart,A00220,Cosmic Storm,Country,340881,68,2009,71.2,0.7428,0.7985,0.7459,0.7213,0.5367,-13.63,0.9146
T004305,Last Sun,A00226,Golden Tone,Electronic,216468,3,2022,74.2,0.8871,0.1129,0.577,0.5256,0.0622,-3.16,0.8379
T004306,Lost Life,A00041,Midnight Harmony,Blues,125754,12,2005,93.7,0.8363,0.8156,0.7897,0.8585,0.2118,-0.6,0.7471
T004307,Wild Time,A00279,Lil Rhythm,Hip-Hop,355219,39,2002,62.3,0.3904,0.312,0.5329,0.6873,0.196,-25.69,0.44
T004308,Dark Dream,A00385,Neon Harmony,Classical,293853,20,2013,127.4,0.2272,0.0474,0.6608,0.0115,0.3058,-8.94,0.3099
T004309,Last Heart,A00335,Crystal Pulse,Hip-Hop,319557,22,2007,176.9,0.9765,0.9416,0.042,0.9154,0.3219,-1.67,0.387
T004310,Red Fire,A00214,Cosmic Groove,Pop,330285,91,2014,153.1,0.0572,0.9026,0.5663,0.003,0.6204,-12.2,0.7211
T004311,Wild Life,A00312,The Groove,Blues,290919,64,2020,178.3,0.8239,0.8909,0.3968,0.4194,0.4654,-16.13,0.3722
T004312,Loud Night,A00047,Crystal Rhythm,Country,307367,44,2006,116.6,0.9695,0.3185,0.6931,0.133,0.0568,-0.18,0.6258
T004313,Dark Rain,A00017,MC Beat,Hip-Hop,210819,58,2000,166.1,0.8608,0.9739,0.3434,0.0233,0.8041,-9.39,0.2978
T004314,Found Mind,A00037,Big Echo,Jazz,220200,87,2024,93.4,0.9451,0.3744,0.4488,0.1564,0.373,-33.81,0.8843
T004315,Dark Night,A00445,Neon Wave,Blues,149783,57,2005,104.7,0.5682,0.8224,0.5614,0.5645,0.0219,-32.24,0.0292
T004316,Bright Moon,A00381,MC Melody,Classical,305824,50,2015,158.3,0.0289,0.9427,0.4564,0.0048,0.8334,-33.89,0.7318
T004317,First Dream,A00265,Big Bass,Hip-Hop,156904,29,2024,150.7,0.8912,0.4816,0.3657,0.4915,0.6113,-29.16,0.3759
T004318,Last Soul,A00443,Neon Wave,Blues,337778,23,2006,98.8,0.9676,0.2935,0.2829,0.4186,0.977,-15.83,0.9725
T004319,Blue Life,A00372,Big Beat,Reggae,235686,45,2015,126.7,0.6336,0.2858,0.7932,0.5297,0.6767,-22.44,0.3717
T004320,Lost Soul,A00420,DJ Pulse,R&B,323352,89,2002,141.4,0.277,0.4484,0.2421,0.3859,0.6814,-6.1,0.6169
T004321,Found Day,A00286,Dark Beat,Latin,210668,18,2012,85.7,0.5214,0.9754,0.2078,0.1079,0.5508,-20.78,0.3933
T004322,Wild Day,A00132,Electric Vibe,Country,194618,71,2008,186.3,0.6651,0.4413,0.4449,0.4076,0.1968,-22.17,0.7211
T004323,Blue Dream,A00488,Lil Bass,Pop,257330,68,2002,121.4,0.7761,0.9995,0.8205,0.4973,0.8737,-2.04,0.9686
T004324,New Moon,A00447,Cosmic Tone,Jazz,252518,66,2017,153.8,0.4381,0.7146,0.2827,0.9193,0.9516,-26.78,0.7029
T004325,Deep Love,A00340,The Flow,Country,243382,68,2010,195.5,0.4034,0.1442,0.0697,0.2092,0.7716,-26.78,0.5313
T004326,Deep Soul,A00207,Midnight Harmony,Soul,149697,44,2024,92.6,0.1326,0.2931,0.0717,0.8587,0.7123,-34.99,0.6158
T004327,Deep Fire,A00328,Golden Storm,Blues,132293,68,2019,164.8,0.7319,0.6609,0.4272,0.7878,0.9207,-29.86,0.8381
T004328,Blue Time,A00413,MC Harmony,Electronic,249537,1,2003,172.0,0.738,0.5667,0.6141,0.4631,0.107,-4.1,0.6877
T004329,Quiet Love,A00189,DJ Groove,Electronic,168228,49,2005,103.2,0.738,0.263,0.3858,0.9006,0.3348,-12.47,0.9352
T004330,Found Star,A00307,Crystal Wave,Hip-Hop,267124,57,2015,195.2,0.9681,0.1957,0.3172,0.3794,0.2385,-39.77,0.8162
T004331,Loud Life,A00081,Big Wave,Electronic,307852,15,2014,71.6,0.6525,0.5005,0.0599,0.0823,0.278,-19.25,0.0319
T004332,Last Heart,A00391,DJ Wave,Classical,299770,40,2014,174.2,0.3329,0.4466,0.4859,0.2901,0.6452,-34.01,0.1805
T004333,First Day,A00452,The Groove,Metal,153395,84,2006,158.9,0.0663,0.792,0.6346,0.4159,0.5801,-10.94,0.2626
T004334,Bright Soul,A00264,Electric Wave,Classical,254470,82,2018,61.4,0.2715,0.6004,0.813,0.4973,0.1382,-0.78,0.4532
T004335,Last Heart,A00161,MC Pulse,Latin,207792,54,2024,79.8,0.107,0.6478,0.4662,0.6251,0.2594,-28.05,0.8493
T004336,Lost Soul,A00268,Cosmic Sound,Latin,262031,78,2018,161.7,0.6019,0.3796,0.93,0.0281,0.2969,-19.02,0.9736
T004337,New Road,A00417,MC Echo,Pop,196287,51,2013,160.9,0.3316,0.8957,0.922,0.5903,0.4997,-0.56,0.2679
T004338,New Life,A00153,Lil Beat,Rock,141523,18,2007,161.9,0.6843,0.7967,0.6873,0.0429,0.9468,-21.66,0.5859
T004339,First Love,A00350,Silver Flow,Blues,274374,66,2001,72.9,0.08,0.1384,0.1817,0.7519,0.3412,-36.15,0.1385
T004340,Last Soul,A00350,Silver Flow,Blues,175105,49,2002,131.3,0.032,0.2907,0.1082,0.3877,0.3319,-0.15,0.4886
T004341,Loud Rain,A00000,Crystal Storm,Pop,250589,60,2014,112.1,0.6145,0.7509,0.2056,0.1584,0.7254,-38.94,0.2419
T004342,Deep Fire,A00389,Lil Wave,Reggae,315811,36,2016,93.6,0.4262,0.9551,0.8807,0.3096,0.2722,-14.57,0.0776
T004343,Deep Time,A00031,Midnight Groove,Rock,156786,27,2006,197.8,0.5448,0.664,0.354,0.2575,0.4466,-22.61,0.8894
T004344,Blue Star,A00120,Big Bass,Folk,263650,43,2011,135.3,0.0772,0.4228,0.7436,0.7621,0.6025,-15.49,0.5455
T004345,Lost Dream,A00070,Silver Echo,Classical,358952,17,2002,155.2,0.8793,0.1493,0.9526,0.3657,0.5014,-15.46,0.1954
T004346,Dark Star,A00315,Lil Bass,Hip-Hop,125494,61,2006,136.1,0.2672,0.1276,0.7756,0.3298,0.0207,-23.5,0.903
T004347,Old Love,A00234,Cosmic Echo,Electronic,304408,86,2019,162.3,0.7196,0.8172,0.1865,0.8418,0.2537,-11.48,0.3435
T004348,Deep Fire,A00376,Dark Melody,Classical,291464,77,2010,194.9,0.0694,0.2306,0.1102,0.8083,0.6934,-23.39,0.5264
T004349,Bright Day,A00249,MC Bass,Blues,130877,16,2021,101.8,0.3872,0.2957,0.6014,0.8024,0.886,-17.12,0.2798
T004350,Last Heart,A00218,The Melody,Blues,254623,27,2011,159.2,0.8075,0.8003,0.0146,0.8569,0.5548,-26.2,0.712
T004351,New Dream,A00069,Golden Vibe,Classical,169137,88,2021,172.4,0.35,0.8384,0.4909,0.0709,0.1546,-27.77,0.1104
T004352,Dark Dream,A00003,MC Tone,Reggae,324798,56,2017,174.0,0.9293,0.5163,0.8417,0.031,0.2494,-0.97,0.9338
T004353,Loud Star,A00456,Dark Bass,Blues,200626,72,2020,195.0,0.0419,0.6487,0.8243,0.5788,0.6205,-10.87,0.6833
T004354,First Love,A00059,Neon Storm,Country,293809,80,2012,174.4,0.2206,0.6621,0.7112,0.3455,0.1435,-16.75,0.7882
T004355,Red Life,A00088,Cosmic Bass,Indie,345979,15,2002,183.6,0.9878,0.4716,0.6865,0.9605,0.0401,-5.12,0.1788
T004356,Found Dream,A00028,MC Bass,Electronic,316555,21,2004,66.0,0.5864,0.5759,0.3594,0.9859,0.0493,-17.15,0.0303
T004357,New Day,A00217,MC Sound,Country,150549,1,2014,181.0,0.286,0.8633,0.1814,0.8088,0.8244,-4.12,0.6138
T004358,Loud Day,A00051,Cosmic Vibe,Reggae,170188,72,2015,66.2,0.3922,0.3242,0.7362,0.5149,0.6296,-19.89,0.462
T004359,Loud Night,A00219,The Beat,Indie,241856,25,2005,77.0,0.0199,0.8292,0.3484,0.1537,0.3054,-5.18,0.0156
T004360,Bright Road,A00421,Golden Vibe,Reggae,241377,100,2023,176.9,0.0608,0.6908,0.6723,0.1545,0.9076,-3.4,0.661
T004361,New Sun,A00483,Solar Sound,Classical,323928,98,2008,149.0,0.314,0.8973,0.3816,0.4157,0.4668,-9.07,0.9324
T004362,Quiet Heart,A00374,Neon Groove,Jazz,280963,15,2013,98.9,0.7143,0.305,0.0173,0.9345,0.8354,-6.52,0.1097
T004363,Old Heart,A00389,Lil Wave,Reggae,237269,65,2006,98.0,0.7317,0.0172,0.4747,0.5076,0.1783,-1.65,0.1473
T004364,Quiet Moon,A00433,Solar Vibe,Jazz,262131,88,2021,91.2,0.4809,0.7804,0.9036,0.6422,0.1413,-0.14,0.7207
T004365,Found Night,A00137,Neon Melody,Classical,209734,35,2003,76.6,0.4938,0.3691,0.539,0.4215,0.8147,-36.86,0.6983
T004366,Blue Night,A00025,Neon Pulse,Reggae,276881,11,2011,179.3,0.1226,0.8972,0.1627,0.7317,0.4996,-9.91,0.6231
T004367,Bright Heart,A00320,Silver Wave,Electronic,294250,73,2016,71.9,0.0561,0.3948,0.5888,0.6751,0.9638,-4.19,0.0862
T004368,Quiet Soul,A00163,Midnight Flow,Reggae,212007,86,2020,133.6,0.6485,0.5034,0.3705,0.7723,0.4609,-36.06,0.6896
T004369,Last Life,A00056,DJ Bass,Hip-Hop,178555,94,2024,161.4,0.1358,0.1926,0.0542,0.742,0.2809,-29.76,0.536
T004370,Found Night,A00326,Silver Groove,Rock,295013,25,2003,148.3,0.0876,0.5066,0.7149,0.9058,0.2983,-35.63,0.941
T004371,First Dream,A00090,Cosmic Harmony,Reggae,225630,94,2005,99.2,0.3232,0.0459,0.4699,0.8099,0.9616,-22.05,0.2285
T004372,Old Moon,A00445,Neon Wave,Blues,137505,6,2001,119.1,0.1926,0.0442,0.2945,0.7243,0.565,-36.68,0.473
T004373,Red Moon,A00119,Young Vibe,Jazz,259985,19,2001,183.0,0.165,0.648,0.4679,0.4184,0.7746,-10.91,0.6055
T004374,Quiet Night,A00314,Silver Bass,Country,302239,2,2013,102.1,0.5054,0.6162,0.3882,0.6107,0.3594,-23.88,0.8408
T004375,Deep Star,A00043,DJ Harmony,Latin,168987,70,2017,140.8,0.8635,0.7061,0.987,0.3132,0.4308,-31.23,0.5621
T004376,Blue Sun,A00121,MC Rhythm,Blues,204351,28,2015,198.4,0.6911,0.1982,0.9578,0.5783,0.9819,-34.61,0.6295
T004377,First Day,A00208,Big Pulse,Pop,299842,51,2016,76.8,0.4749,0.6468,0.5455,0.2179,0.9014,-13.62,0.7986
T004378,New Life,A00491,Crystal Rhythm,Soul,294982,87,2008,83.7,0.0287,0.8092,0.7678,0.8909,0.5734,-33.87,0.7738
T004379,Loud Dream,A00270,Midnight Melody,Folk,122842,25,2001,172.0,0.3497,0.0591,0.7028,0.5518,0.46,-23.77,0.9858
T004380,Lost Star,A00125,MC Harmony,Soul,281770,12,2009,160.7,0.8623,0.507,0.348,0.2325,0.981,-3.41,0.24
T004381,High Sun,A00043,DJ Harmony,Latin,356740,23,2024,121.7,0.9885,0.9358,0.8457,0.8101,0.4425,-8.66,0.2886
T004382,First Love,A00254,Midnight Harmony,Hip-Hop,284183,24,2021,79.3,0.9573,0.079,0.5569,0.3861,0.4738,-4.06,0.4911
T004383,Red Day,A00340,The Flow,Country,179220,36,2000,66.1,0.0533,0.9164,0.8717,0.4368,0.4981,-27.23,0.7569
T004384,Red Fire,A00133,Golden Melody,Blues,280784,8,2020,130.3,0.6388,0.0058,0.7924,0.0283,0.0154,-6.95,0.2277
T004385,Deep Love,A00030,Lil Rhythm,Metal,287296,21,2021,161.0,0.2763,0.5476,0.0184,0.9157,0.0797,-10.93,0.8972
T004386,Loud Time,A00427,MC Flow,Electronic,269610,20,2020,75.3,0.6605,0.5586,0.7266,0.078,0.15,-9.29,0.939
T004387,Lost Dream,A00136,Lil Pulse,Pop,237516,90,2020,118.9,0.289,0.3774,0.5177,0.9197,0.8819,-27.59,0.5609
T004388,Red Soul,A00455,Electric Vibe,Metal,286530,69,2022,164.2,0.1961,0.9121,0.944,0.621,0.4431,-20.5,0.0445
T004389,First Day,A00322,Neon Echo,Electronic,255094,59,2009,163.9,0.6876,0.6033,0.6973,0.609,0.0149,-19.56,0.2242
T004390,Last Life,A00482,Young Beat,Electronic,340939,95,2004,112.6,0.4221,0.5666,0.5347,0.8033,0.5807,-18.26,0.0705
T004391,New Mind,A00193,Neon Melody,Rock,281735,74,2021,76.5,0.7297,0.5741,0.5665,0.1578,0.7171,-21.7,0.453
T004392,Wild Love,A00013,Silver Harmony,Rock,332815,81,2016,119.4,0.7847,0.3551,0.9202,0.7913,0.9263,-10.67,0.3712
T004393,Old Fire,A00305,Cosmic Wave,Folk,203821,76,2021,187.2,0.464,0.4337,0.2139,0.6654,0.8057,-19.72,0.0392
T004394,Found Night,A00236,Crystal Melody,Folk,333637,52,2023,133.4,0.1921,0.731,0.7803,0.235,0.9009,-17.36,0.279
T004395,Lost Star,A00395,DJ Sound,R&B,294139,92,2002,84.6,0.4988,0.5001,0.8159,0.4488,0.4468,-14.21,0.5446
T004396,Found Heart,A00481,Big Rhythm,Classical,120791,95,2012,164.1,0.3594,0.0814,0.4599,0.8778,0.2101,-37.33,0.2179
T004397,Found Rain,A00326,Silver Groove,Rock,298373,71,2014,141.7,0.7989,0.5079,0.8873,0.9831,0.9832,-8.97,0.9424
T004398,Wild Love,A00301,The Tone,Metal,207469,99,2011,165.3,0.817,0.3984,0.7566,0.0552,0.5226,-31.39,0.8142
T004399,Old Sun,A00016,Silver Groove,Hip-Hop,272597,92,2023,69.6,0.695,0.6012,0.7263,0.4174,0.1884,-13.51,0.0831
T004400,Lost Dream,A00379,Lil Pulse,Hip-Hop,200363,37,2024,147.5,0.563,0.4921,0.8929,0.4541,0.6382,-1.14,0.2853
T004401,New Fire,A00380,Golden Pulse,Latin,149308,90,2003,121.6,0.7713,0.2931,0.5284,0.3162,0.5857,-30.42,0.202
T004402,Deep Time,A00191,MC Groove,Blues,345008,6,2023,195.8,0.2506,0.4176,0.1413,0.6959,0.6941,-24.33,0.4552
T004403,Blue Rain,A00136,Lil Pulse,Pop,219467,20,2019,138.4,0.4925,0.0834,0.7133,0.1427,0.101,-5.02,0.3981
T004404,Blue Day,A00229,The Tone,Soul,346957,79,2021,70.7,0.4651,0.4648,0.0073,0.786,0.7158,-17.11,0.5986
T004405,High Night,A00366,MC Pulse,Reggae,332329,10,2015,187.4,0.8664,0.5503,0.6683,0.0224,0.1725,-30.31,0.9924
T004406,Wild Mind,A00298,Solar Pulse,Jazz,202098,4,2001,86.7,0.3124,0.109,0.9235,0.0899,0.2379,-36.4,0.9765
T004407,Quiet Heart,A00460,Dark Bass,Classical,193092,52,2002,177.0,0.3455,0.3,0.0859,0.9861,0.9583,-5.62,0.9336
T004408,Found Sun,A00174,Lil Flow,Jazz,228797,96,2002,102.2,0.6197,0.3489,0.4107,0.1934,0.6903,-24.73,0.2327
T004409,Quiet Heart,A00210,The Vibe,Soul,224757,42,2016,62.7,0.4465,0.2946,0.2088,0.1794,0.8035,-6.11,0.0014
T004410,Red Mind,A00290,Silver Sound,Reggae,180556,50,2011,96.4,0.0197,0.3928,0.4352,0.427,0.8081,-8.81,0.4799
T004411,Wild Day,A00259,Young Tone,Reggae,189400,8,2006,103.3,0.3422,0.274,0.8563,0.5476,0.4332,-9.16,0.0648
T004412,Found Dream,A00420,DJ Pulse,R&B,126424,73,2011,62.4,0.2655,0.9635,0.7349,0.0759,0.5207,-38.43,0.8872
T004413,Bright Sun,A00480,Midnight Rhythm,Jazz,277561,91,2004,96.0,0.7318,0.364,0.7797,0.2045,0.9176,-36.57,0.0345
T004414,Wild Sun,A00316,Electric Wave,Reggae,346918,22,2003,120.1,0.9536,0.9042,0.2803,0.7529,0.966,-29.39,0.472
T004415,Quiet Sun,A00013,Silver Harmony,Rock,145692,73,2017,172.1,0.6471,0.3624,0.9298,0.0951,0.3832,-31.55,0.5665
T004416,Dark Moon,A00376,Dark Melody,Classical,334495,50,2007,77.8,0.5825,0.22,0.8712,0.4285,0.4896,-8.59,0.1111
T004417,Deep Life,A00355,MC Vibe,Folk,164258,90,2019,101.0,0.5739,0.1081,0.5109,0.744,0.7729,-39.9,0.0266
T004418,Deep Dream,A00088,Cosmic Bass,Indie,259462,14,2024,131.7,0.9114,0.9928,0.6226,0.2683,0.1159,-20.25,0.0893
T004419,New Day,A00230,MC Melody,Folk,307511,73,2021,121.1,0.4915,0.8097,0.0949,0.1406,0.9488,-5.31,0.2371
T004420,Quiet Soul,A00484,Golden Echo,Soul,152209,31,2018,162.4,0.3614,0.0823,0.3733,0.3522,0.1676,-9.82,0.8583
T004421,Dark Star,A00368,Silver Pulse,Reggae,212811,89,2009,176.1,0.022,0.2727,0.9296,0.9108,0.028,-29.85,0.2665
T004422,Wild Fire,A00228,Crystal Groove,Indie,318192,54,2002,137.1,0.5319,0.6099,0.1732,0.5362,0.1286,-28.58,0.5474
T004423,High Day,A00416,Big Echo,Classical,171010,48,2012,78.2,0.4882,0.2119,0.4313,0.6426,0.6439,-12.14,0.9986
T004424,Wild Moon,A00337,Midnight Tone,Indie,350201,29,2014,79.8,0.7166,0.2177,0.1391,0.1382,0.1587,-22.69,0.453
T004425,Last Star,A00445,Neon Wave,Blues,222955,65,2006,164.5,0.1586,0.2514,0.2936,0.9992,0.9339,-8.89,0.9414
T004426,Lost Fire,A00277,Silver Harmony,Classical,280176,0,2011,98.9,0.4656,0.6966,0.4428,0.3122,0.2731,-36.88,0.3442
T004427,Lost Moon,A00300,Electric Wave,Country,128815,49,2023,156.8,0.1825,0.3498,0.1766,0.2467,0.1282,-28.04,0.2686
T004428,Loud Dream,A00275,Lil Harmony,Electronic,310544,47,2008,76.6,0.9505,0.369,0.9191,0.7535,0.6521,-15.85,0.4828
T004429,Loud Heart,A00472,Golden Echo,R&B,155727,91,2015,136.1,0.1209,0.3222,0.4505,0.9116,0.4235,-26.15,0.7132
T004430,Quiet Mind,A00053,Neon Beat,Latin,169073,3,2005,102.1,0.6594,0.4486,0.9889,0.259,0.8659,-18.08,0.4759
T004431,Last Heart,A00144,Neon Storm,Metal,153899,54,2018,76.4,0.1719,0.5188,0.7564,0.9781,0.2377,-27.09,0.425
T004432,Quiet Night,A00068,DJ Melody,Folk,344220,6,2017,131.2,0.0213,0.4739,0.5022,0.0043,0.5015,-4.09,0.171
T004433,First Love,A00018,The Bass,Latin,213432,22,2004,147.7,0.0039,0.7034,0.5934,0.7673,0.1955,-26.18,0.2592
T004434,Red Dream,A00289,Dark Beat,Folk,311301,20,2001,128.6,0.7785,0.1307,0.8459,0.5802,0.1675,-36.52,0.0155
T004435,High Road,A00344,Midnight Rhythm,Hip-Hop,245617,76,2005,138.6,0.798,0.8439,0.8375,0.5722,0.7897,-6.87,0.9003
T004436,Found Time,A00126,Big Echo,Country,301220,94,2019,153.4,0.9284,0.1688,0.7899,0.232,0.8407,-28.01,0.5509
T004437,Wild Fire,A00438,Neon Wave,Folk,288253,4,2015,61.8,0.4812,0.5342,0.4907,0.787,0.0492,-24.81,0.3278
T004438,New Night,A00150,Cosmic Groove,Folk,253717,71,2016,171.5,0.3692,0.5759,0.9554,0.05,0.3266,-2.16,0.0843
T004439,Dark Moon,A00095,MC Pulse,Electronic,229221,49,2016,194.7,0.0215,0.5725,0.6232,0.4567,0.6896,-16.89,0.9183
T004440,Loud Fire,A00052,Neon Beat,Folk,217853,74,2003,185.7,0.2347,0.2957,0.9211,0.7207,0.2481,-34.97,0.3439
T004441,Loud Moon,A00344,Midnight Rhythm,Hip-Hop,125607,96,2024,74.8,0.3161,0.5758,0.5061,0.5211,0.2038,-9.6,0.6986
T004442,High Moon,A00288,DJ Pulse,Soul,235759,69,2022,189.0,0.4264,0.4902,0.3352,0.9778,0.9948,-5.58,0.8095
T004443,Deep Sun,A00374,Neon Groove,Jazz,319922,43,2022,154.2,0.9231,0.5949,0.8974,0.8032,0.0817,-16.74,0.4393
T004444,Wild Fire,A00445,Neon Wave,Blues,131656,59,2001,197.9,0.6002,0.0835,0.6442,0.7446,0.0471,-25.34,0.2189
T004445,Bright Life,A00417,MC Echo,Pop,283596,19,2011,76.0,0.9334,0.1795,0.2657,0.9577,0.7533,-36.53,0.3205
T004446,Quiet Life,A00492,Young Rhythm,Classical,289271,55,2017,118.9,0.818,0.1102,0.6586,0.2721,0.2212,-21.35,0.3754
T004447,Found Heart,A00032,The Groove,Electronic,344987,14,2004,75.7,0.8999,0.5219,0.5002,0.8059,0.6118,-16.1,0.8945
T004448,Dark Star,A00319,Silver Tone,Pop,221295,41,2022,154.0,0.3358,0.4759,0.2328,0.6542,0.423,-18.05,0.2786
T004449,Bright Time,A00045,Big Sound,Folk,356263,33,2014,63.2,0.7645,0.0006,0.0928,0.5468,0.8906,-6.97,0.0048
T004450,Bright Rain,A00209,Crystal Pulse,Country,167492,35,2005,177.3,0.2352,0.3844,0.7731,0.9653,0.5686,-10.64,0.0803
T004451,First Moon,A00263,Silver Melody,Classical,251358,15,2021,149.8,0.4871,0.6539,0.3303,0.3257,0.9908,-16.08,0.3464
T004452,Bright Mind,A00446,Silver Echo,Jazz,266289,5,2018,185.0,0.8982,0.2697,0.6024,0.2566,0.9554,-31.8,0.9747
T004453,First Heart,A00145,Midnight Pulse,Country,257497,5,2001,145.2,0.0695,0.956,0.4164,0.3259,0.6132,-36.26,0.5358
T004454,Bright Life,A00110,Crystal Beat,Latin,142481,50,2006,125.9,0.9595,0.1684,0.7992,0.2881,0.7623,-6.56,0.2377
T004455,Old Soul,A00024,Neon Bass,Latin,208282,72,2000,174.6,0.5669,0.6555,0.4306,0.0206,0.1153,-24.98,0.1103
T004456,Red Fire,A00294,Lil Harmony,Country,218525,47,2019,73.7,0.8045,0.9928,0.6053,0.8297,0.0255,-24.7,0.2151
T004457,Lost Sun,A00255,Electric Beat,Folk,212764,88,2008,110.0,0.533,0.5939,0.0851,0.3643,0.8422,-22.62,0.7329
T004458,Lost Life,A00170,Cosmic Echo,R&B,184425,32,2018,188.6,0.9555,0.106,0.1478,0.9906,0.5172,-19.44,0.1242
T004459,Wild Life,A00240,Lil Pulse,Country,314372,71,2020,182.2,0.9933,0.705,0.6716,0.1758,0.0809,-21.43,0.6282
T004460,Blue Fire,A00111,Dark Beat,Jazz,323557,67,2020,76.9,0.7386,0.1286,0.9648,0.1728,0.3354,-18.76,0.114
T004461,Quiet Star,A00331,Solar Vibe,Indie,290466,14,2019,83.2,0.4399,0.4186,0.8827,0.8513,0.5455,-22.01,0.5029
T004462,Lost Road,A00136,Lil Pulse,Pop,221982,59,2008,120.9,0.6999,0.9712,0.0611,0.8698,0.9428,-7.82,0.3452
T004463,High Mind,A00227,The Beat,Hip-Hop,250273,11,2010,85.7,0.2566,0.8745,0.5451,0.7974,0.4404,-13.42,0.7988
T004464,First Mind,A00044,Dark Vibe,Hip-Hop,186654,73,2002,179.5,0.6153,0.9703,0.0667,0.8299,0.7037,-38.88,0.8784
T004465,Blue Soul,A00489,Lil Melody,R&B,289049,38,2009,103.6,0.5715,0.17,0.7435,0.3741,0.8283,-23.16,0.2462
T004466,Deep Sun,A00462,Midnight Flow,Jazz,334090,99,2014,193.1,0.7404,0.7942,0.9762,0.7938,0.673,-21.7,0.4037
T004467,New Fire,A00380,Golden Pulse,Latin,303912,19,2011,178.6,0.6443,0.1817,0.9674,0.2406,0.8378,-9.35,0.4808
T004468,Old Night,A00303,Young Bass,Jazz,356508,44,2012,169.7,0.0657,0.998,0.2775,0.7571,0.7957,-22.49,0.2338
T004469,Found Night,A00114,MC Wave,Country,329041,79,2021,119.0,0.5116,0.8744,0.5688,0.9918,0.4595,-9.44,0.4184
T004470,Bright Love,A00087,Cosmic Echo,R&B,289381,29,2019,110.1,0.9037,0.0012,0.4611,0.6292,0.4474,-5.63,0.3433
T004471,Red Love,A00258,Electric Beat,Electronic,153337,55,2006,73.8,0.3355,0.7942,0.9378,0.8251,0.9204,-4.71,0.0822
T004472,Deep Rain,A00497,Golden Pulse,Indie,176054,25,2004,150.5,0.8478,0.6436,0.9071,0.0515,0.3243,-3.3,0.2228
T004473,Deep Love,A00141,Midnight Flow,Rock,224610,60,2023,162.8,0.0171,0.4532,0.5445,0.771,0.7184,-25.11,0.2324
T004474,Red Soul,A00389,Lil Wave,Reggae,197337,89,2012,131.0,0.3237,0.4147,0.9509,0.9384,0.5555,-21.57,0.1933
T004475,Loud Rain,A00054,Big Echo,Classical,262324,30,2008,93.3,0.2877,0.1507,0.3446,0.8205,0.8705,-16.52,0.2534
T004476,Last Fire,A00487,The Harmony,Classical,136549,48,2024,113.8,0.6495,0.2092,0.0471,0.9947,0.161,-22.64,0.9821
T004477,Loud Rain,A00365,DJ Flow,Electronic,242251,0,2001,73.4,0.1559,0.9934,0.8318,0.8236,0.8788,-26.62,0.4894
T004478,Loud Love,A00496,The Bass,Electronic,142966,17,2021,192.7,0.7534,0.1004,0.1038,0.5461,0.9627,-12.3,0.2904
T004479,Wild Day,A00437,Electric Rhythm,Hip-Hop,270744,91,2015,70.1,0.9015,0.2662,0.6973,0.3419,0.3657,-21.06,0.437
T004480,High Sun,A00198,The Harmony,Folk,306475,48,2024,81.1,0.2016,0.4513,0.1033,0.4855,0.7498,-38.27,0.3051
T004481,Quiet Fire,A00187,Young Wave,R&B,190356,15,2022,148.5,0.9681,0.3408,0.3445,0.8627,0.6187,-2.23,0.2082
T004482,Blue Life,A00002,Big Echo,Reggae,168474,37,2004,196.9,0.1291,0.9679,0.4501,0.4024,0.3851,-30.88,0.2172
T004483,Bright Star,A00373,Big Vibe,Metal,213216,10,2022,173.6,0.6226,0.4517,0.7437,0.9178,0.0661,-27.33,0.9586
T004484,Dark Fire,A00314,Silver Bass,Country,341408,1,2024,177.4,0.9733,0.9312,0.5784,0.7254,0.4217,-21.15,0.6306
T004485,Blue Moon,A00064,Solar Flow,Blues,303081,100,2022,76.3,0.7731,0.4987,0.7595,0.6934,0.9988,-36.99,0.0778
T004486,Deep Day,A00313,Solar Beat,R&B,298527,98,2000,96.7,0.0359,0.8207,0.1859,0.9235,0.3113,-26.38,0.3871
T004487,Last Time,A00213,Dark Tone,Soul,306139,44,2012,72.5,0.2002,0.8419,0.3583,0.4722,0.6329,-34.58,0.7725
T004488,Last Dream,A00398,Lil Bass,Jazz,357460,23,2018,163.3,0.0082,0.3405,0.2145,0.3075,0.5288,-18.22,0.9287
T004489,Loud Mind,A00251,Big Harmony,Electronic,334198,92,2019,159.5,0.3569,0.4731,0.3989,0.3119,0.5718,-1.5,0.955
T004490,First Day,A00283,Young Echo,Electronic,231071,30,2008,166.8,0.1662,0.6562,0.2954,0.6837,0.2592,-29.53,0.7034
